ID,achievement_satisfaction,irritation,hurry_to_finalize,self_doubt,rumination,emotional_repression,pessimism,disappointment_fretting,work_detachment,indecisiveness,easily_wound_up,loneliness,weather_mood,achievement_dissatisfaction,impatience,smoking,lack_confidence,unclear_thinking,rushed_work,poor_sleep,alcohol,relaxation_difficulty,poor_concentration,lack_exercise,noise_sensitivity,headaches,clammy_hands,criticism_sensitivity,panic_attacks,distrust,stomach_issues,people_pleasing,distractibility,easily_frightened,time_pressure,StressLevel
1437,C,D,B,C,B,C,C,C,B,B,B,B,A,C,B,D,C,B,D,A,B,B,B,B,B,C,D,C,C,C,B,B,D,B,C,Moderate
1438,B,B,B,A,D,B,C,B,B,B,B,B,B,B,B,D,B,B,B,A,B,B,C,B,C,B,B,D,C,C,C,D,B,C,D,Moderate
1439,C,D,C,B,C,C,C,A,B,D,B,C,B,B,B,B,C,C,C,B,C,B,C,C,C,B,C,B,C,D,D,A,A,C,C,Moderate
1440,B,D,D,A,C,B,A,B,C,C,C,B,B,C,D,B,B,B,B,B,C,B,B,B,B,B,C,B,B,C,D,B,B,C,C,Moderate
1441,B,B,D,C,C,B,C,B,C,C,B,C,B,B,C,B,C,C,D,C,C,C,B,B,C,C,C,C,B,D,C,C,A,B,B,Moderate
1442,C,C,D,A,C,C,C,D,C,B,C,B,C,B,B,B,B,C,C,C,B,B,C,C,C,C,B,B,B,C,C,C,B,B,B,Moderate
1443,A,B,B,C,B,C,A,A,B,B,C,C,B,C,C,C,C,B,C,C,B,B,B,B,C,C,C,B,B,B,B,B,B,C,C,Moderate
1444,A,D,C,B,D,B,B,D,C,B,B,B,B,C,D,D,B,D,B,C,D,C,C,C,B,C,B,A,B,B,B,B,D,C,C,Moderate
1445,B,C,C,C,B,C,D,B,C,B,D,B,A,C,D,C,B,B,B,B,D,C,A,A,B,B,D,D,B,C,D,C,D,C,C,Moderate
1446,D,C,B,C,B,B,C,C,D,B,C,A,C,C,B,A,C,B,B,C,D,C,C,B,C,B,B,B,C,D,C,B,B,C,C,Moderate
1447,C,B,B,B,C,C,B,B,B,C,D,B,C,B,B,D,B,C,A,B,B,B,C,C,B,B,C,C,C,C,A,A,C,C,B,Moderate
1448,B,C,A,D,C,B,B,C,A,C,C,B,D,B,B,D,D,B,B,C,B,D,C,B,C,C,A,A,D,C,D,D,C,B,B,Moderate
1449,B,C,C,C,B,C,C,C,B,D,C,B,C,C,D,C,C,C,B,C,C,C,B,B,B,B,B,B,C,B,B,C,A,C,C,Moderate
1450,C,B,C,A,B,C,B,C,D,B,C,B,A,D,C,C,D,C,C,C,B,C,A,A,D,B,D,B,C,D,B,B,C,D,C,Moderate
1451,B,C,C,D,C,B,A,B,B,B,B,C,A,C,C,C,C,C,B,B,B,C,B,C,C,C,D,D,B,C,B,B,D,C,C,Moderate
1452,D,B,C,D,C,B,B,C,A,A,B,C,C,D,A,B,C,D,D,A,B,C,A,C,D,B,C,C,B,C,C,A,C,C,B,Moderate
1453,C,B,C,C,B,A,A,C,B,C,B,B,D,B,D,A,C,A,B,A,C,B,C,C,B,B,D,C,B,B,B,B,C,D,B,Moderate
1454,D,D,B,C,A,D,D,B,C,B,B,B,D,C,B,C,B,C,B,C,D,B,B,B,B,C,B,B,D,D,C,B,D,D,B,Moderate
1455,B,C,D,B,B,B,D,B,C,C,C,B,C,B,B,C,A,A,D,D,C,C,B,A,C,C,D,D,C,B,B,D,B,C,A,Moderate
1456,B,C,C,C,B,B,C,C,B,B,C,C,B,B,A,C,D,B,C,B,C,C,D,D,A,B,B,D,B,B,B,C,A,C,C,Moderate
1457,B,B,A,C,B,D,D,D,D,A,C,D,B,C,B,D,B,B,B,B,C,B,C,B,C,C,D,C,C,C,B,C,C,B,B,Moderate
1458,B,B,B,B,C,D,C,C,B,D,C,B,C,C,B,C,D,B,B,B,D,C,C,D,C,C,A,B,D,B,B,A,B,C,B,Moderate
1459,B,C,C,A,D,C,B,C,D,B,D,B,D,C,A,B,A,C,A,C,B,C,D,C,C,C,A,B,A,B,B,C,D,B,C,Moderate
1460,C,B,B,C,B,D,B,B,C,A,D,D,C,C,C,B,B,C,C,C,B,C,B,C,C,B,B,C,B,C,D,D,B,B,B,Moderate
1461,B,B,D,C,B,C,C,B,C,C,C,D,C,B,D,B,C,B,C,C,B,A,A,B,C,B,A,C,C,C,C,C,B,C,C,Moderate
1462,B,D,C,B,C,A,D,B,C,C,A,B,C,B,C,B,C,B,B,C,B,C,D,B,C,B,B,B,C,C,C,B,B,B,B,Moderate
1463,B,B,C,C,A,A,B,D,B,A,B,B,B,B,D,B,C,B,D,D,C,C,D,C,C,D,B,B,B,B,B,C,B,D,B,Moderate
1464,D,B,B,C,C,B,D,C,D,C,B,B,B,C,C,B,A,C,D,B,A,B,C,B,B,D,B,C,C,C,C,D,D,A,D,Moderate
1465,D,C,B,D,A,A,B,C,C,A,B,C,B,B,B,B,C,B,B,D,B,D,C,D,B,C,D,C,A,B,C,C,B,C,C,Moderate
1466,C,B,C,B,B,C,D,D,C,C,C,C,B,B,D,D,D,D,D,B,B,A,B,D,B,B,D,C,A,C,B,C,A,C,D,Moderate
1467,B,D,C,C,C,C,B,B,B,B,A,C,C,B,B,C,C,D,B,A,B,B,B,C,D,B,C,B,C,D,C,A,B,D,C,Moderate
1468,B,B,C,B,A,D,A,C,B,B,B,B,A,C,C,B,B,A,C,A,B,C,D,C,B,B,A,B,B,C,A,B,B,B,B,Moderate
1469,C,C,D,B,D,A,C,B,B,C,C,C,C,B,A,C,D,B,A,C,C,B,B,C,D,B,B,B,A,D,D,B,B,B,B,Moderate
1470,B,C,B,C,B,D,B,C,C,A,D,C,A,B,B,B,B,B,C,C,B,D,D,C,C,C,B,D,C,B,B,B,A,C,C,Moderate
1471,A,B,B,B,D,B,D,C,B,B,D,C,D,B,B,A,C,C,C,D,B,D,B,C,B,C,C,B,C,B,D,A,C,D,C,Moderate
1472,B,B,A,B,D,B,B,A,B,A,A,C,B,B,A,C,B,C,B,B,C,B,C,C,B,B,D,C,D,B,A,C,B,B,C,Moderate
1473,A,C,A,C,B,C,C,B,C,A,C,C,B,C,B,D,B,D,C,B,D,C,B,B,D,B,C,B,B,D,D,B,B,B,A,Moderate
1474,C,C,A,A,B,D,C,C,B,A,B,A,B,C,C,B,C,B,C,A,C,C,A,B,C,B,B,C,C,A,B,C,C,A,C,Moderate
1475,C,B,B,B,A,B,B,C,C,C,B,C,C,A,C,B,B,B,D,C,C,B,C,C,A,B,B,C,A,D,C,B,B,D,C,Moderate
1476,B,C,B,A,B,D,B,C,B,B,C,D,C,C,C,C,B,A,A,B,B,D,A,D,B,A,B,B,C,C,C,C,C,C,B,Moderate
1477,A,A,A,D,C,C,B,C,C,B,C,B,C,A,D,D,B,C,C,B,B,B,C,B,C,C,D,B,B,C,B,B,B,C,B,Moderate
1478,B,C,D,B,C,C,C,C,B,B,B,A,C,A,B,B,B,A,B,B,A,C,C,C,C,B,A,C,C,C,D,C,D,B,C,Moderate
1479,B,B,C,B,C,C,B,D,C,B,B,C,C,B,B,A,D,C,D,C,B,B,B,B,C,B,D,C,C,D,C,C,D,C,B,Moderate
1480,B,C,A,B,C,D,C,C,D,C,A,B,C,B,A,B,D,A,B,B,D,B,B,D,B,B,C,B,B,B,B,C,C,C,B,Moderate
1481,D,C,A,C,B,C,B,C,B,D,C,C,A,C,D,C,A,C,B,A,B,B,D,D,D,C,B,C,B,C,A,C,C,B,D,Moderate
1482,C,B,B,D,B,B,C,C,B,D,B,A,B,C,A,B,B,B,C,D,C,D,A,C,A,C,B,C,D,B,C,D,C,C,D,Moderate
1483,C,C,A,B,C,B,C,C,C,B,D,C,C,B,C,B,B,B,B,C,B,A,C,C,C,B,D,D,C,B,C,C,B,B,B,Moderate
1484,B,B,C,C,B,D,B,B,C,A,C,C,C,B,B,B,B,B,B,C,D,C,B,C,C,A,D,C,D,B,B,C,A,B,D,Moderate
1485,C,D,B,C,D,B,A,C,D,C,C,D,C,C,C,B,A,C,D,B,B,B,A,B,D,B,B,A,C,C,B,B,B,B,B,Moderate
1486,D,C,D,C,C,D,C,C,B,D,B,C,A,B,C,D,D,B,C,B,B,B,B,C,C,A,C,B,C,B,C,C,C,C,B,Moderate
1487,B,C,D,B,B,A,C,A,B,A,B,C,C,B,C,C,D,A,B,B,C,B,D,B,D,C,D,D,B,C,B,D,B,C,B,Moderate
1488,C,D,B,B,D,D,C,D,B,D,A,C,C,C,B,D,B,B,A,B,B,A,D,B,B,B,B,B,C,C,C,C,C,B,B,Moderate
1489,B,B,C,B,B,B,D,B,B,D,B,B,D,C,C,C,B,D,D,B,C,B,D,C,C,C,B,B,D,B,B,B,B,A,B,Moderate
1490,A,B,B,B,D,C,C,B,B,A,B,C,B,C,C,B,D,C,B,C,B,B,B,A,A,C,A,D,C,A,C,C,C,C,C,Moderate
1491,A,D,C,C,B,B,B,B,B,A,B,D,D,A,D,B,B,C,B,A,C,B,D,B,B,B,D,C,C,B,B,B,B,B,B,Moderate
1492,C,B,D,C,C,B,B,A,C,B,C,C,C,C,C,C,C,C,B,C,C,C,C,B,C,D,D,B,D,C,A,B,B,D,B,Moderate
1493,B,C,B,C,D,C,D,B,D,D,C,C,C,C,C,C,C,D,B,D,B,C,D,C,B,C,C,C,D,B,B,A,A,D,C,Moderate
1494,B,D,D,C,B,C,C,B,D,B,D,B,C,B,B,B,B,B,B,C,B,D,B,B,C,D,C,D,B,D,C,A,D,B,B,Moderate
1495,B,B,B,B,C,D,D,B,B,A,B,B,B,C,A,D,C,B,D,A,A,C,D,C,B,C,C,A,B,D,B,D,C,B,C,Moderate
1496,B,D,C,D,C,A,B,B,C,B,B,B,B,C,D,A,A,B,B,B,D,B,C,B,B,C,C,B,B,B,C,B,B,B,C,Moderate
1497,B,B,B,D,A,B,B,C,D,B,B,B,C,B,C,B,D,B,B,C,C,B,B,D,B,C,B,A,A,C,C,D,B,C,C,Moderate
1498,B,B,C,D,C,B,C,B,B,C,D,B,B,D,D,B,D,B,B,D,B,B,D,B,C,C,B,D,B,C,B,C,B,B,C,Moderate
1499,C,B,A,D,B,D,C,C,B,B,B,B,C,C,B,C,A,C,B,B,B,A,B,D,B,C,C,D,B,C,C,C,B,B,A,Moderate
1500,B,C,B,C,B,B,C,C,B,A,A,C,C,D,B,B,B,A,A,B,C,D,B,B,A,B,B,C,B,B,C,A,B,C,A,Moderate
1501,B,D,C,B,B,B,C,A,B,A,C,B,C,C,D,C,C,D,C,C,B,A,D,B,B,B,B,C,D,B,B,D,A,B,C,Moderate
1502,B,C,B,D,A,B,C,C,D,A,D,A,D,B,D,B,B,B,D,D,B,B,A,A,C,B,C,B,C,C,B,C,C,C,C,Moderate
1503,B,C,C,B,D,D,C,B,C,B,D,C,B,B,C,C,C,C,B,C,B,A,B,B,B,D,B,B,B,B,C,D,C,B,A,Moderate
1504,A,B,C,B,C,D,D,C,C,D,C,B,D,D,B,C,B,B,C,D,C,B,D,B,B,A,C,B,C,C,A,C,C,D,B,Moderate
1505,C,B,D,C,B,B,C,D,A,A,B,B,C,B,B,D,A,B,D,A,C,A,D,C,B,A,B,B,C,B,B,B,C,C,B,Moderate
1506,B,B,D,B,D,B,B,C,B,A,B,D,A,A,B,B,B,D,B,A,D,B,B,A,C,B,B,A,B,B,C,A,B,D,D,Moderate
1507,B,C,B,B,A,B,C,B,C,C,C,B,C,B,B,B,A,C,B,B,B,C,D,D,B,C,A,C,C,C,B,A,D,C,A,Moderate
1508,B,B,B,C,B,A,B,B,D,C,B,C,D,C,B,B,D,C,C,D,B,A,D,B,B,B,B,A,B,B,A,C,B,C,B,Moderate
1509,C,C,B,B,B,B,D,B,B,C,C,C,B,A,D,D,B,A,D,B,C,B,A,A,B,C,C,C,D,C,B,B,B,B,B,Moderate
1510,B,B,D,C,B,B,C,A,B,B,A,C,A,B,C,A,B,B,D,C,C,B,B,C,B,D,C,B,B,D,A,D,C,C,B,Moderate
1511,B,B,A,B,C,D,C,C,C,C,C,C,C,C,B,B,B,D,B,A,A,A,C,B,C,C,B,D,B,B,B,B,C,A,B,Moderate
1512,B,C,C,C,D,D,B,B,C,C,C,C,A,A,C,C,C,D,B,B,C,C,C,B,C,C,D,A,B,D,B,B,B,B,C,Moderate
1513,C,B,C,B,B,D,B,C,B,B,B,B,B,D,A,C,D,C,B,C,D,B,A,D,B,B,A,C,B,B,B,B,D,C,D,Moderate
1514,B,A,C,B,B,B,B,B,B,C,A,B,B,B,C,B,C,D,B,D,B,B,B,B,B,C,B,A,D,D,C,B,D,C,A,Moderate
1515,C,B,B,C,D,D,C,B,B,C,B,D,C,C,C,D,B,A,B,C,D,C,D,D,B,B,C,D,C,C,C,B,C,B,C,Moderate
1516,B,B,B,A,B,C,B,B,B,A,B,C,B,D,D,C,D,C,B,B,B,C,C,A,C,D,C,D,D,A,B,C,D,A,B,Moderate
1517,C,B,A,B,D,B,C,D,B,D,B,B,C,B,B,C,C,C,C,B,C,C,C,C,D,B,C,B,C,C,B,C,C,C,B,Moderate
1518,D,D,A,C,B,C,B,B,B,C,A,D,B,D,C,C,B,D,C,B,B,C,C,B,C,C,C,C,B,C,A,B,B,A,C,Moderate
1519,D,C,B,B,C,A,A,D,C,D,C,B,D,D,C,C,B,D,B,B,C,A,B,C,C,A,C,C,B,D,C,C,B,B,C,Moderate
1520,C,C,A,C,B,C,B,C,B,B,C,B,D,B,B,B,B,B,C,C,B,D,B,D,C,C,D,B,B,D,D,C,D,B,B,Moderate
1521,C,B,B,C,C,B,D,A,C,C,B,C,B,D,B,A,A,B,C,C,B,D,B,C,A,B,C,C,C,C,A,A,B,C,C,Moderate
1522,B,D,D,B,D,B,C,B,D,C,D,B,D,B,B,D,B,C,B,B,B,D,B,B,D,B,D,D,D,D,D,D,B,B,B,Moderate
1523,D,D,C,B,C,B,D,C,C,B,A,C,B,B,B,A,B,A,D,B,D,B,A,C,D,B,A,B,B,B,C,B,D,B,B,Moderate
1524,D,B,D,C,D,B,B,B,B,B,C,B,D,B,D,C,C,D,A,B,C,C,B,B,C,C,C,C,B,B,D,D,B,B,B,Moderate
1525,B,C,C,B,C,B,B,A,C,C,B,B,B,B,B,B,B,B,B,A,B,D,B,B,C,D,C,B,B,C,C,C,C,C,B,Moderate
1526,D,B,C,C,C,B,C,D,A,C,B,A,A,B,C,C,C,B,C,B,B,A,B,D,B,B,C,B,A,B,B,C,C,B,C,Moderate
1527,C,D,A,D,B,C,B,B,C,B,B,C,B,A,C,B,D,A,C,C,D,C,B,C,C,B,B,B,B,C,B,C,B,B,B,Moderate
1528,D,A,C,C,C,C,C,D,A,A,B,A,B,B,D,A,B,D,B,C,B,B,C,B,A,B,D,C,B,B,B,D,C,C,B,Moderate
1529,D,C,C,C,B,C,C,B,A,A,C,D,B,C,C,B,B,B,D,D,B,B,B,D,D,C,C,B,C,B,B,D,A,B,B,Moderate
1530,D,C,B,C,B,C,C,B,D,B,C,D,C,C,B,A,D,C,C,C,B,C,D,C,A,B,C,C,C,A,B,B,B,A,B,Moderate
1531,D,B,D,B,C,B,C,C,D,C,C,D,C,D,B,C,B,A,C,B,C,A,B,B,B,C,B,C,B,C,B,B,D,C,B,Moderate
1532,C,B,B,B,C,B,C,C,B,A,B,B,C,C,C,C,D,C,B,D,C,B,D,B,C,C,B,D,C,A,B,D,B,D,D,Moderate
1533,C,B,B,D,C,C,D,C,B,D,B,C,B,C,B,B,A,B,C,B,C,B,B,C,B,A,B,D,B,C,B,B,C,C,D,Moderate
1534,C,D,B,D,B,B,B,B,B,A,B,B,C,B,B,C,B,B,A,B,B,C,C,B,C,D,A,B,B,C,C,D,C,B,B,Moderate
1535,A,A,B,D,C,B,C,B,B,C,B,C,C,C,D,B,B,C,B,C,C,C,C,B,C,C,B,D,B,C,C,B,B,C,B,Moderate
1536,A,B,C,C,D,A,B,D,C,B,C,C,D,C,C,A,C,B,C,D,C,A,B,B,C,D,B,C,B,C,C,D,B,C,B,Moderate
1537,B,C,B,C,C,C,C,D,A,C,C,C,C,D,B,D,A,B,D,D,B,B,B,D,B,B,A,B,C,D,B,B,B,C,B,Moderate
1538,B,C,B,B,B,B,B,B,D,C,C,A,B,C,B,B,B,C,A,D,B,D,B,B,C,C,C,D,C,D,B,C,C,B,D,Moderate
1539,B,C,B,A,B,C,A,C,B,D,B,D,C,D,C,D,C,A,B,B,B,C,C,C,B,B,C,B,B,A,C,B,B,B,B,Moderate
1540,C,C,B,C,C,A,C,B,B,A,A,C,B,C,C,B,C,A,B,B,B,C,B,B,D,D,B,B,D,A,B,A,B,D,C,Moderate
1541,D,B,C,C,D,B,C,C,B,B,A,B,B,B,B,B,D,B,D,C,C,B,B,C,B,B,B,C,B,B,C,C,B,C,D,Moderate
1542,D,A,B,A,B,C,C,C,D,B,A,B,B,A,B,B,D,C,B,C,C,A,C,B,D,D,B,C,A,C,C,C,D,C,D,Moderate
1543,C,C,D,B,D,C,B,B,B,D,B,D,B,C,C,C,C,D,B,D,B,C,C,C,D,C,B,A,B,A,C,B,C,C,C,Moderate
1544,A,C,D,B,B,A,D,C,B,C,C,D,C,B,D,B,D,B,B,C,B,B,B,B,B,B,C,B,B,B,C,C,B,B,C,Moderate
1545,B,B,B,D,C,C,D,B,D,B,C,B,B,C,C,D,C,B,B,B,B,C,C,A,B,B,B,D,D,B,B,B,B,B,B,Moderate
1546,B,C,C,C,B,B,D,C,D,C,B,D,B,A,C,D,D,A,C,D,A,C,C,B,C,A,C,D,C,C,B,C,C,C,B,Moderate
1547,C,B,A,B,B,A,B,B,C,C,B,C,A,C,C,C,B,B,A,C,B,D,D,B,C,D,D,B,B,D,A,D,A,C,C,Moderate
1548,D,D,D,B,D,B,A,B,C,B,C,A,C,D,B,C,A,B,B,C,B,C,C,C,C,B,B,C,D,B,A,C,B,D,C,Moderate
1549,B,C,D,A,A,C,C,C,B,D,B,D,B,B,C,B,B,C,C,D,B,C,B,D,B,B,B,C,B,A,B,D,B,B,C,Moderate
1550,C,B,A,B,B,C,D,C,B,A,A,A,B,D,D,B,C,C,B,C,D,B,C,C,C,B,C,B,C,B,C,B,D,B,D,Moderate
1551,B,C,B,B,D,D,A,B,C,B,B,A,B,D,C,B,C,B,B,C,B,C,C,B,B,C,B,C,B,D,D,C,B,A,B,Moderate
1552,C,C,B,B,D,C,D,C,A,C,C,B,B,B,A,D,B,B,D,D,C,C,C,C,C,C,C,A,C,C,B,B,C,C,B,Moderate
1553,C,B,B,D,B,C,D,D,C,C,C,C,D,A,C,C,C,C,B,D,C,C,B,C,B,C,C,C,C,B,C,C,B,B,D,Moderate
1554,B,B,B,B,C,B,B,B,B,B,C,D,A,B,B,C,B,A,B,A,B,B,C,B,C,C,C,D,C,B,C,B,C,B,B,Moderate
1555,C,C,C,C,C,B,B,B,C,B,B,D,C,B,B,C,D,C,C,C,B,C,C,C,B,D,C,B,B,B,B,A,C,C,D,Moderate
1556,D,C,B,C,D,C,B,B,D,B,D,C,B,A,D,B,C,A,A,A,B,C,A,B,D,C,C,B,D,B,A,C,B,D,B,Moderate
1557,D,D,A,D,B,B,B,B,C,B,B,A,A,B,C,D,B,B,C,B,B,B,B,B,D,C,B,C,C,B,A,C,C,A,C,Moderate
1558,A,A,C,C,C,B,B,C,C,B,D,C,B,D,B,B,B,C,C,B,B,A,D,B,B,D,B,B,D,B,C,A,C,D,C,Moderate
1559,B,A,A,A,B,C,C,B,B,C,C,B,D,C,D,C,C,D,B,C,B,A,B,B,B,A,B,A,C,D,B,C,B,C,C,Moderate
1560,C,D,B,B,B,B,D,C,C,A,C,B,D,B,B,C,C,B,D,B,B,C,B,C,C,A,B,B,B,D,C,C,D,C,D,Moderate
1561,D,A,B,C,B,D,D,D,C,C,D,B,B,C,B,A,C,C,B,D,C,C,B,D,B,B,B,A,B,C,B,B,B,B,A,Moderate
1562,B,B,A,C,B,C,C,C,D,D,B,A,B,B,C,C,C,B,B,B,B,A,B,D,B,B,C,B,B,D,C,B,D,C,D,Moderate
1563,B,B,B,B,B,C,C,B,C,C,B,C,B,B,A,C,C,A,C,B,C,B,C,C,B,B,B,D,C,C,D,B,C,B,B,Moderate
1564,B,A,C,C,C,C,C,B,C,C,D,D,A,C,D,D,C,D,C,D,C,D,D,C,B,B,B,C,D,D,C,C,D,B,C,High
1565,C,B,B,B,C,B,D,C,B,C,A,B,B,D,D,B,A,C,C,C,D,C,B,C,D,C,B,B,A,B,A,C,B,B,D,Moderate
1566,B,B,B,C,A,B,B,B,B,C,D,C,B,B,C,B,B,C,C,B,B,C,D,B,C,C,D,B,C,B,B,C,C,B,A,Moderate
1567,C,C,B,B,B,B,C,D,A,C,C,C,C,B,D,D,A,C,B,C,B,B,B,B,C,C,C,B,B,B,C,B,D,B,B,Moderate
1568,B,A,A,B,B,C,A,C,C,C,C,C,C,C,C,B,B,C,C,B,A,A,D,B,B,B,A,B,D,C,C,C,B,C,B,Moderate
1569,A,B,B,B,D,D,C,A,C,C,B,B,C,C,D,C,D,B,C,C,B,D,B,B,B,D,A,B,C,C,B,B,B,B,A,Moderate
1570,D,D,D,C,A,B,D,B,B,B,B,B,C,B,B,C,C,A,B,C,B,C,D,A,A,A,C,C,D,D,C,B,D,C,A,Moderate
1571,B,B,C,D,C,B,C,B,C,B,D,B,C,C,C,D,B,B,B,C,A,D,C,C,B,B,B,B,A,C,C,B,B,D,B,Moderate
1572,C,C,A,C,C,B,D,C,A,C,B,B,A,C,C,C,C,B,B,D,C,C,D,B,B,C,B,D,A,C,D,C,A,D,B,Moderate
1573,D,C,C,B,C,B,C,B,B,C,B,B,A,B,C,B,B,A,B,C,C,C,B,C,C,C,C,C,D,C,C,C,C,C,A,Moderate
1574,C,D,B,C,B,A,C,C,C,B,C,D,B,B,B,B,B,B,B,B,D,B,C,B,B,C,C,B,C,B,D,B,B,D,D,Moderate
1575,C,D,C,B,C,B,B,B,D,D,A,B,B,B,C,B,C,B,B,B,C,B,B,C,D,D,C,A,C,B,B,A,C,C,B,Moderate
1576,B,B,A,B,C,A,B,B,A,B,B,D,D,C,B,C,C,D,B,B,D,B,B,B,C,D,C,B,C,D,B,B,D,C,B,Moderate
1577,D,B,C,D,C,B,D,A,C,B,A,A,C,B,C,C,B,B,C,C,A,C,C,C,A,C,B,C,C,C,C,A,B,D,B,Moderate
1578,C,C,D,B,B,B,C,C,B,A,C,B,A,B,C,D,D,A,C,B,C,C,B,B,B,D,B,C,C,C,B,B,B,B,C,Moderate
1579,D,B,B,C,B,B,D,B,A,C,D,D,D,B,C,B,C,B,B,C,A,A,C,B,B,C,B,C,C,B,D,C,B,B,A,Moderate
1580,B,B,A,B,B,D,B,C,B,C,D,C,B,C,C,C,B,A,B,C,D,D,C,D,C,B,D,B,C,C,A,C,C,B,A,Moderate
1581,A,C,B,B,B,B,D,D,B,C,B,C,B,C,B,D,B,B,B,B,B,D,B,C,C,B,B,C,D,B,C,C,D,C,D,Moderate
1582,B,D,C,A,A,D,A,A,A,A,D,D,C,D,C,C,C,C,C,C,C,D,D,B,B,A,D,C,B,B,A,B,B,C,D,Moderate
1583,D,C,C,C,D,B,B,B,B,B,B,C,D,C,A,C,B,B,C,B,D,D,B,B,C,B,A,B,B,C,D,B,B,C,C,Moderate
1584,B,B,B,D,C,D,D,B,B,B,B,B,B,B,B,B,A,D,B,B,D,B,B,D,C,B,B,C,D,A,C,B,B,C,A,Moderate
1585,B,B,B,C,A,C,B,C,D,B,C,C,B,C,C,A,B,D,A,C,A,D,C,C,C,B,B,D,C,C,A,B,B,B,B,Moderate
1586,D,B,B,C,B,D,B,A,B,A,C,C,C,B,C,D,D,C,B,B,B,C,C,B,B,D,B,B,B,A,C,C,C,C,B,Moderate
1587,B,C,D,C,D,D,B,D,C,C,B,C,B,C,B,B,D,C,C,D,B,A,C,C,B,A,B,C,B,D,C,C,B,A,C,Moderate
1588,D,B,A,B,A,A,B,B,B,C,C,C,B,B,D,B,C,C,D,B,C,D,D,D,B,B,C,B,B,B,B,B,B,B,B,Moderate
1589,C,C,B,C,B,B,C,B,C,B,C,B,C,B,D,B,B,D,D,D,D,A,B,C,A,B,D,C,B,B,C,B,C,C,A,Moderate
1590,D,B,B,C,B,B,C,B,C,A,B,D,C,D,B,B,B,B,B,A,B,C,B,C,B,A,D,A,B,B,B,C,C,C,D,Moderate
1591,B,C,D,B,B,D,C,C,B,D,D,C,A,B,A,A,B,B,C,C,B,D,B,C,C,C,B,C,C,C,B,D,A,C,B,Moderate
1592,C,D,B,C,D,B,C,D,D,C,C,B,A,C,A,A,B,B,D,D,D,C,B,D,B,C,C,B,C,B,D,B,D,C,B,Moderate
1593,D,A,A,A,B,C,C,C,D,C,C,B,B,B,D,B,C,C,B,A,C,C,B,C,A,B,B,C,B,C,A,B,D,A,C,Moderate
1594,D,D,C,A,C,C,B,B,A,B,B,A,C,D,B,C,B,B,B,B,B,C,B,C,B,C,B,B,D,B,B,C,B,D,B,Moderate
1595,D,C,B,C,B,D,D,D,D,C,B,B,B,A,A,B,B,D,C,A,B,D,D,C,C,A,C,B,A,C,C,C,B,C,C,Moderate
1596,D,B,A,D,B,C,B,D,D,C,C,B,C,C,A,B,C,C,C,C,C,C,C,A,C,C,B,C,C,D,B,A,C,C,D,Moderate
1597,C,B,B,C,C,B,D,A,C,B,B,B,B,B,D,B,D,D,B,C,C,C,B,B,B,C,C,C,D,C,B,C,C,B,C,Moderate
1598,B,C,A,A,C,B,C,B,B,C,C,B,B,A,B,C,B,B,B,B,B,C,D,C,B,D,B,C,B,B,D,C,D,C,C,Moderate
1599,B,D,C,B,B,D,C,A,B,C,C,B,C,A,C,B,B,C,C,C,B,B,B,B,D,B,C,C,D,D,B,B,C,B,C,Moderate
1600,A,C,C,D,D,C,B,C,D,C,B,B,D,A,B,A,B,B,B,B,C,B,C,D,B,B,B,B,A,C,B,B,C,B,B,Moderate
1601,B,C,C,B,C,B,C,C,B,C,A,C,C,B,C,D,B,B,C,B,D,C,B,A,C,B,C,D,B,D,B,B,A,D,D,Moderate
1602,C,B,B,B,B,A,D,D,A,B,A,A,D,D,C,C,B,B,B,B,B,C,A,D,B,B,B,B,B,C,C,D,C,B,C,Moderate
1603,B,B,B,C,C,B,A,B,B,D,B,B,C,C,B,B,D,A,C,D,D,A,B,B,B,D,C,C,B,B,C,C,C,B,B,Moderate
1604,C,D,C,C,B,C,C,A,C,B,D,D,C,C,C,B,C,D,B,B,D,C,C,C,D,B,B,C,C,B,B,C,B,B,B,Moderate
1605,B,C,B,D,C,D,A,B,C,B,B,B,B,C,C,B,C,B,B,D,D,B,B,C,B,B,D,C,B,A,C,B,A,C,D,Moderate
1606,B,A,C,A,B,C,D,D,C,C,C,C,C,D,B,B,C,B,C,D,A,B,A,C,D,A,C,C,D,C,B,D,A,D,B,Moderate
1607,C,C,B,B,C,C,A,D,C,B,B,D,C,C,B,C,A,B,C,B,B,C,A,C,C,B,B,D,B,C,A,B,B,C,C,Moderate
1608,C,A,B,C,B,A,D,C,B,B,C,C,C,B,D,D,C,D,C,A,D,C,B,A,B,C,B,C,C,B,D,B,C,C,D,Moderate
1609,A,C,A,D,D,C,B,B,A,D,B,D,B,B,C,B,B,B,B,B,C,C,B,B,C,B,C,C,B,C,C,B,A,D,C,Moderate
1610,B,A,B,B,B,A,B,B,B,B,D,A,C,D,A,B,D,B,B,B,A,C,B,B,A,B,A,B,B,B,B,B,C,A,C,Moderate
1611,D,B,C,C,B,B,B,B,C,C,C,C,B,B,B,B,D,B,B,B,B,D,B,C,C,A,C,B,D,C,D,C,C,C,D,Moderate
1612,C,C,B,B,B,B,B,C,B,D,B,B,B,B,B,B,C,B,D,B,C,A,D,A,C,B,C,B,C,A,B,C,C,B,C,Moderate
