ID,achievement_satisfaction,irritation,hurry_to_finalize,self_doubt,rumination,emotional_repression,pessimism,disappointment_fretting,work_detachment,indecisiveness,easily_wound_up,loneliness,weather_mood,achievement_dissatisfaction,impatience,smoking,lack_confidence,unclear_thinking,rushed_work,poor_sleep,alcohol,relaxation_difficulty,poor_concentration,lack_exercise,noise_sensitivity,headaches,clammy_hands,criticism_sensitivity,panic_attacks,distrust,stomach_issues,people_pleasing,distractibility,easily_frightened,time_pressure,StressLevel
1486,B,C,D,B,B,C,B,D,B,D,C,A,B,D,C,C,B,A,D,B,B,B,C,C,A,C,B,C,C,B,C,B,D,C,B,Moderate
1487,C,C,B,C,C,B,B,B,C,B,C,A,B,B,C,C,B,B,B,B,C,B,C,B,C,B,B,B,D,B,C,D,A,C,C,Moderate
1488,B,C,A,B,C,C,B,B,B,C,B,C,A,B,B,B,A,B,B,D,C,D,D,B,D,B,D,C,D,B,B,C,C,C,C,Moderate
1489,D,C,B,B,B,D,B,B,B,B,C,C,B,C,A,B,C,B,B,B,A,A,A,B,B,C,B,A,B,A,B,B,A,B,C,Moderate
1490,C,D,C,C,C,C,C,B,A,D,B,B,B,D,C,B,C,A,C,B,C,C,C,D,A,C,B,C,C,B,B,C,C,A,B,Moderate
1491,B,C,C,B,C,B,B,D,B,B,D,C,B,C,D,B,C,C,C,C,C,C,A,B,B,C,C,C,B,C,D,C,C,B,C,Moderate
1492,B,B,D,B,B,B,D,D,A,B,B,B,C,B,B,C,D,C,C,C,C,D,A,A,B,A,B,C,C,B,B,D,C,C,C,Moderate
1493,C,C,C,B,B,B,B,B,B,C,B,D,C,B,C,A,C,D,B,C,B,B,B,B,C,C,B,D,D,C,C,D,B,C,D,Moderate
1494,A,A,C,C,B,D,C,C,A,C,A,C,C,B,C,B,A,C,C,C,A,B,B,C,C,B,D,D,C,C,B,B,C,B,C,Moderate
1495,B,D,D,B,C,C,D,A,D,B,B,B,B,B,A,C,B,B,C,C,C,B,C,B,D,C,B,A,C,C,B,D,B,C,A,Moderate
1496,C,C,B,B,C,C,C,C,C,C,A,B,B,B,B,B,B,C,D,C,B,B,C,C,C,C,D,C,B,B,B,B,D,C,B,Moderate
1497,B,B,C,C,C,C,B,C,C,B,B,D,B,D,C,C,B,B,B,D,B,C,D,D,B,B,A,C,A,C,B,B,C,B,C,Moderate
1498,B,A,B,B,A,B,C,B,A,C,A,B,B,C,B,C,C,A,A,A,D,D,C,B,D,D,C,C,C,A,B,B,C,B,B,Moderate
1499,C,B,A,B,C,A,C,B,A,B,D,B,C,C,B,A,D,B,C,C,B,C,A,B,A,B,B,C,A,C,D,B,C,B,B,Moderate
1500,C,D,D,B,B,D,A,C,B,A,B,B,C,D,B,B,D,A,A,B,C,B,C,A,D,D,B,B,B,B,D,C,B,C,C,Moderate
1501,B,C,C,B,D,B,B,C,C,B,A,B,C,A,C,A,A,D,D,D,A,C,B,B,B,B,C,B,C,A,B,C,C,C,C,Moderate
1502,C,B,B,B,B,B,B,C,A,B,B,D,B,B,B,C,B,B,B,B,B,C,B,D,B,C,B,B,D,D,C,B,C,B,C,Moderate
1503,C,B,C,A,A,C,A,C,C,B,B,D,C,B,B,A,B,B,D,B,A,A,C,C,C,A,B,B,C,B,D,C,B,B,C,Moderate
1504,B,C,B,A,B,C,B,C,A,B,C,B,B,C,B,C,C,B,C,B,D,D,D,B,B,B,A,D,B,A,B,C,C,C,B,Moderate
1505,A,B,B,A,A,C,C,C,B,C,B,B,A,B,B,D,D,D,B,B,B,C,D,B,C,C,B,D,B,B,D,D,C,C,C,Moderate
1506,B,C,B,C,B,D,B,B,B,B,C,C,D,B,C,B,B,B,C,C,B,B,A,D,B,B,A,C,D,C,B,C,B,D,C,Moderate
1507,D,C,B,C,B,B,D,D,D,C,B,C,D,B,A,C,B,B,B,B,C,B,A,C,C,B,C,A,B,D,C,C,A,B,D,Moderate
1508,C,B,A,B,A,D,B,C,B,B,B,A,B,C,C,C,C,A,C,C,B,A,C,D,C,D,C,B,C,C,A,D,C,D,C,Moderate
1509,C,C,C,B,C,B,C,B,C,B,B,C,D,C,B,B,B,A,C,C,B,D,C,B,C,B,D,C,B,A,B,C,C,A,C,Moderate
1510,C,D,C,B,C,B,C,C,B,B,C,B,B,D,C,A,C,C,A,C,B,B,C,B,C,B,B,C,D,D,D,B,C,B,C,Moderate
1511,B,D,D,C,B,D,C,B,C,A,B,B,B,A,B,D,C,A,B,C,C,C,B,B,C,B,B,C,A,B,D,D,C,B,A,Moderate
1512,B,A,D,C,B,C,B,C,C,B,C,B,C,D,B,D,B,D,B,C,D,C,C,B,D,C,C,B,B,B,B,B,D,B,D,Moderate
1513,C,B,B,B,A,C,D,D,D,C,A,C,B,C,C,A,B,D,D,B,B,C,B,D,C,C,B,D,C,C,B,C,D,C,C,Moderate
1514,A,B,C,B,C,B,B,B,C,A,B,C,B,B,B,B,B,B,A,B,B,C,B,D,B,C,D,B,C,A,B,D,B,A,C,Moderate
1515,C,B,C,B,C,A,B,B,B,B,D,C,B,B,B,B,B,B,B,B,D,B,D,C,C,C,D,C,C,B,C,C,B,D,B,Moderate
1516,D,B,C,B,D,B,B,B,C,C,C,C,C,C,C,B,B,C,C,B,B,B,B,C,C,C,B,C,A,C,B,B,B,A,B,Moderate
1517,C,D,B,C,C,B,B,B,D,C,A,C,B,C,B,B,A,C,B,B,C,B,B,B,B,C,A,B,B,B,C,B,C,C,C,Moderate
1518,B,B,C,C,D,C,A,B,C,B,B,B,B,D,B,D,C,B,C,A,C,B,B,C,C,C,B,C,D,C,B,C,A,C,D,Moderate
1519,B,C,B,B,C,B,C,C,B,B,B,C,A,C,D,B,B,B,B,B,B,C,C,C,D,A,C,D,B,D,B,D,C,C,B,Moderate
1520,C,D,D,C,B,C,C,B,B,C,C,B,B,B,C,C,C,D,C,B,C,B,A,C,C,C,B,B,A,B,C,D,C,B,C,Moderate
1521,D,B,D,C,B,D,B,D,B,C,C,B,B,C,B,C,A,C,B,C,D,C,B,B,B,B,B,B,B,B,B,B,B,B,D,Moderate
1522,A,D,B,C,B,D,A,B,B,D,B,C,C,B,D,B,A,C,C,B,C,C,B,D,B,C,C,B,B,B,A,B,C,B,A,Moderate
1523,C,C,B,A,C,C,C,C,B,C,B,C,D,B,C,B,D,C,C,D,B,C,B,A,C,C,A,B,C,A,D,C,B,B,C,Moderate
1524,D,B,D,C,B,C,B,C,C,B,D,C,B,A,B,C,C,C,D,C,C,B,B,B,A,C,C,D,C,B,B,B,A,C,C,Moderate
1525,D,B,B,D,B,C,D,B,C,B,C,B,B,A,B,C,B,C,A,A,D,B,D,B,B,D,A,B,D,B,C,D,C,B,D,Moderate
1526,C,B,D,B,D,B,A,C,B,B,B,D,B,A,B,C,C,C,C,B,C,B,A,D,C,A,B,C,C,B,B,C,A,B,A,Moderate
1527,B,B,A,D,B,B,B,B,C,B,C,C,D,B,B,C,D,C,D,C,A,B,B,C,C,C,A,C,C,D,B,C,B,B,B,Moderate
1528,B,C,C,B,C,D,B,D,D,B,B,C,B,A,D,B,D,A,A,C,B,C,C,D,B,B,C,C,A,B,B,B,B,C,C,Moderate
1529,D,D,C,D,B,C,A,B,C,A,B,B,B,C,A,B,C,C,D,D,A,B,B,A,B,B,B,C,B,A,C,B,D,B,A,Moderate
1530,C,B,C,C,C,D,A,D,B,A,B,B,C,D,C,C,C,C,B,B,C,B,B,B,C,C,C,B,A,C,B,C,B,B,C,Moderate
1531,C,B,B,B,B,C,B,C,B,D,C,B,A,C,C,C,B,C,A,D,C,C,C,B,C,B,B,C,D,C,C,B,D,B,C,Moderate
1532,D,B,B,C,B,C,A,B,B,A,C,A,D,C,B,C,C,B,D,C,A,B,D,D,C,C,B,D,C,B,D,D,B,C,B,Moderate
1533,B,D,D,B,C,C,C,B,B,C,B,B,C,B,B,B,D,C,B,D,B,B,C,A,C,D,D,B,D,C,B,D,B,B,B,Moderate
1534,C,B,C,B,C,B,B,C,D,C,C,B,B,B,C,C,D,B,C,C,D,A,D,B,B,A,A,B,C,A,B,D,D,B,B,Moderate
1535,C,B,C,B,C,A,B,B,C,B,B,D,D,C,C,C,B,C,B,B,C,C,B,B,D,A,D,C,B,C,C,B,B,C,C,Moderate
1536,B,B,B,B,C,B,D,B,B,B,C,C,B,D,C,D,C,A,C,D,D,B,A,B,C,B,B,C,C,C,C,B,D,C,B,Moderate
1537,B,C,A,D,A,B,C,B,B,B,B,C,C,C,B,B,A,B,C,D,A,B,D,B,C,A,B,B,D,D,B,B,C,B,C,Moderate
1538,D,C,B,C,D,C,D,B,B,B,B,A,D,B,B,A,C,D,B,B,D,C,B,C,C,B,B,A,B,B,B,A,C,A,B,Moderate
1539,C,C,C,C,C,B,C,C,C,D,C,B,C,B,D,D,C,C,B,D,C,B,C,B,C,C,D,B,A,C,C,D,C,B,C,Moderate
1540,A,B,C,B,B,B,B,C,B,C,B,B,B,B,D,C,B,C,B,B,C,C,B,C,C,D,B,C,B,D,A,A,C,C,B,Moderate
1541,C,C,B,C,A,C,C,B,C,D,B,A,B,C,B,C,C,C,C,C,D,B,A,A,C,C,C,C,D,C,C,B,C,A,C,Moderate
1542,B,B,A,B,C,D,A,C,C,B,B,C,D,B,D,B,B,C,B,D,B,B,B,C,B,C,C,B,C,B,C,C,D,B,A,Moderate
1543,D,B,A,B,C,C,B,B,B,B,D,B,B,C,C,B,C,B,C,B,B,C,B,B,D,B,A,C,B,B,B,B,C,C,D,Moderate
1544,D,B,D,B,B,B,B,C,C,D,B,B,A,C,D,B,B,B,B,C,C,D,D,B,C,B,C,B,B,B,B,B,C,D,C,Moderate
1545,B,C,C,B,A,D,D,C,C,B,B,B,B,B,B,B,C,B,B,A,B,B,C,C,D,B,C,B,C,B,A,C,C,B,A,Moderate
1546,D,B,B,B,D,C,B,B,B,B,C,C,B,A,D,B,B,C,B,B,B,C,A,B,C,A,D,B,D,A,B,C,D,C,C,Moderate
1547,A,B,C,C,D,B,C,D,D,B,A,C,B,C,B,B,B,C,B,C,D,A,B,C,B,B,A,D,B,B,B,C,B,D,C,Moderate
1548,C,B,B,C,C,B,C,B,A,B,B,D,B,C,B,B,B,B,C,B,B,C,B,C,D,B,D,C,B,B,B,D,C,B,B,Moderate
1549,B,C,C,B,A,B,D,B,C,C,C,B,B,A,B,B,B,B,A,B,C,D,B,B,C,B,A,D,A,D,C,D,C,A,B,Moderate
1550,B,C,C,D,B,A,B,C,B,C,B,B,C,C,D,D,B,C,C,B,B,B,B,B,D,B,B,A,B,C,C,C,B,B,C,Moderate
1551,B,C,B,B,B,B,C,B,B,C,A,A,C,D,B,C,C,B,C,B,A,A,B,D,B,B,B,B,C,C,B,B,B,D,B,Moderate
1552,A,A,A,C,C,B,D,C,C,C,A,A,B,B,D,B,B,B,B,B,D,B,C,C,C,D,C,C,B,A,C,C,A,A,B,Moderate
1553,B,B,B,B,D,C,C,C,C,C,C,B,D,D,B,B,C,C,A,B,B,C,B,C,C,D,A,A,C,B,B,B,B,C,C,Moderate
1554,C,B,C,C,A,D,D,A,D,B,C,B,B,C,C,C,C,C,C,D,B,B,C,B,C,B,B,A,A,D,C,B,B,C,D,Moderate
1555,C,C,A,D,B,C,C,C,D,C,B,C,B,D,B,C,C,B,C,C,D,C,B,D,C,B,B,C,D,B,C,C,C,C,C,Moderate
1556,B,B,D,C,B,B,B,B,B,C,C,C,D,C,C,B,C,C,B,A,C,C,C,B,A,B,D,C,B,D,C,B,C,C,C,Moderate
1557,C,C,B,C,C,D,C,D,B,A,B,A,D,D,B,B,D,B,C,C,B,B,B,C,B,A,D,A,B,C,B,A,C,B,C,Moderate
1558,A,D,C,A,B,B,D,C,D,B,B,B,A,C,D,B,B,B,B,C,C,B,B,D,B,B,C,C,C,C,B,C,B,B,B,Moderate
1559,C,A,B,B,B,B,B,B,D,C,B,C,C,C,C,B,D,B,C,D,A,C,A,C,B,C,C,C,B,B,C,B,C,A,A,Moderate
1560,C,C,B,B,B,C,B,B,B,D,B,B,C,B,B,C,B,C,C,C,C,B,A,C,C,D,B,C,B,C,C,C,B,A,D,Moderate
1561,B,C,C,B,B,C,C,D,A,C,C,B,B,C,B,B,B,C,D,C,B,C,C,B,B,C,C,B,B,A,B,D,B,A,C,Moderate
1562,D,C,A,B,A,C,B,D,B,B,A,B,C,C,B,C,A,A,A,C,D,D,B,D,B,C,C,C,A,D,B,C,C,C,D,Moderate
1563,C,C,D,B,D,A,C,B,A,B,D,A,B,B,B,D,C,D,B,C,A,A,C,B,A,C,B,C,C,B,A,C,A,D,C,Moderate
1564,C,D,B,B,B,C,B,D,C,A,A,C,B,B,D,C,C,A,B,C,C,B,C,C,B,B,C,D,C,B,C,D,C,D,B,Moderate
1565,C,C,C,D,A,C,D,C,C,C,B,C,B,B,D,B,D,A,C,D,C,B,D,C,C,D,B,C,D,B,C,A,B,A,B,Moderate
1566,D,C,C,B,B,A,C,B,C,B,A,A,B,C,B,A,C,C,C,D,A,B,D,C,D,C,C,D,C,A,B,C,B,C,C,Moderate
1567,C,C,B,B,C,C,C,D,C,B,B,D,B,C,D,B,B,C,C,B,B,A,A,B,B,A,B,B,A,C,B,B,C,B,A,Moderate
1568,D,B,D,B,B,C,B,D,D,B,B,B,C,C,B,C,B,D,C,C,B,B,C,C,C,B,B,C,D,B,C,B,B,A,A,Moderate
1569,B,C,D,C,B,B,B,C,B,C,B,C,B,B,C,D,D,C,D,C,B,B,B,B,C,A,C,B,C,B,B,B,C,B,A,Moderate
1570,C,B,B,B,D,D,C,C,B,C,A,C,C,C,B,D,B,A,D,A,A,C,B,B,B,C,C,B,A,C,D,B,B,C,C,Moderate
1571,D,B,A,C,C,C,B,B,B,A,C,B,D,C,B,D,C,D,B,B,B,A,B,D,B,B,D,C,B,A,A,B,A,D,B,Moderate
1572,D,B,B,B,C,C,C,B,D,A,D,B,C,D,C,B,C,C,B,B,C,B,A,B,B,B,C,B,B,A,B,A,B,B,B,Moderate
1573,B,D,C,B,B,A,A,D,D,C,B,A,C,D,D,B,B,C,A,C,C,B,D,C,C,B,B,D,D,B,D,B,B,A,C,Moderate
1574,D,C,C,C,A,C,B,B,C,C,C,C,C,B,B,D,C,B,D,B,B,D,C,B,B,B,D,C,B,A,C,B,C,C,B,Moderate
1575,B,D,D,D,B,B,B,A,D,B,B,A,C,B,C,D,C,B,C,C,C,D,D,B,C,B,A,C,C,B,D,B,B,C,C,Moderate
1576,B,C,A,C,C,B,C,A,C,C,D,C,B,C,C,C,C,A,B,A,C,A,D,B,A,B,D,C,D,A,C,B,B,C,C,Moderate
1577,C,C,C,D,C,B,B,D,B,A,B,B,C,B,C,A,A,D,C,C,B,D,B,B,D,B,C,C,D,A,D,B,C,A,B,Moderate
1578,B,B,C,A,B,B,C,A,C,D,B,B,A,C,C,B,B,A,B,B,B,A,A,C,C,C,A,C,B,C,C,C,B,B,B,Moderate
1579,C,A,D,B,B,B,B,D,D,C,A,C,C,B,A,B,B,D,C,B,C,C,C,D,D,B,C,B,B,B,D,B,B,A,B,Moderate
1580,B,A,B,B,B,A,C,D,A,B,C,A,D,B,A,C,C,C,B,A,C,C,D,B,C,C,C,B,B,D,B,C,D,B,C,Moderate
1581,C,A,C,B,C,D,D,C,B,C,B,D,C,C,C,C,D,B,B,D,B,C,D,B,B,A,C,C,C,C,D,B,B,D,B,Moderate
1582,B,B,D,B,B,C,C,C,C,C,B,D,A,A,C,C,B,B,D,B,B,B,D,D,D,B,C,B,B,B,C,B,D,C,B,Moderate
1583,B,C,B,D,B,C,C,C,C,B,D,B,A,B,D,B,B,B,C,D,C,A,A,B,B,A,B,C,D,C,B,B,A,B,C,Moderate
1584,B,B,C,C,B,B,B,C,B,C,B,A,C,C,B,C,B,C,D,D,B,C,A,C,B,B,B,C,C,C,B,C,B,B,B,Moderate
1585,C,C,A,C,C,C,A,C,B,B,C,C,D,D,B,B,B,D,B,C,B,D,D,B,D,B,A,B,C,C,B,A,B,D,B,Moderate
1586,B,C,B,B,D,B,B,C,B,D,A,B,D,C,D,B,D,B,B,B,C,B,C,B,D,B,B,C,B,B,C,B,B,B,B,Moderate
1587,A,B,C,D,B,B,B,B,C,C,B,B,C,B,D,C,A,B,D,C,D,D,D,D,D,A,B,B,B,D,C,C,B,C,A,Moderate
1588,B,A,B,C,C,B,C,C,C,A,C,C,D,C,C,C,C,D,A,D,B,B,A,B,B,B,C,B,C,D,C,B,C,C,C,Moderate
1589,D,B,C,A,B,B,D,D,D,B,C,C,B,C,D,B,B,B,B,D,B,C,C,B,C,C,B,B,B,D,D,C,B,C,A,Moderate
1590,B,C,B,B,D,B,B,C,C,B,C,B,B,B,C,C,A,B,C,D,B,C,D,A,C,C,C,C,B,C,B,A,C,A,C,Moderate
1591,B,B,A,B,B,C,B,D,D,A,C,B,A,D,A,D,B,C,C,B,B,B,B,B,B,C,C,D,B,B,B,C,B,C,B,Moderate
1592,B,B,C,B,C,C,C,B,C,B,C,B,A,C,D,C,C,C,B,B,D,A,B,D,B,C,B,B,B,C,B,D,C,B,B,Moderate
1593,C,A,A,C,A,B,B,A,D,C,C,B,C,D,A,B,C,A,B,C,A,B,B,D,B,B,A,A,B,A,B,C,B,C,A,Moderate
1594,B,C,C,B,A,B,C,C,C,B,B,C,D,C,C,C,A,B,A,C,D,D,B,D,C,B,C,A,B,A,B,C,C,C,C,Moderate
1595,A,C,C,C,C,C,B,D,C,C,B,B,D,D,C,B,C,B,D,B,B,C,B,A,B,B,C,C,C,B,D,B,D,C,D,Moderate
1596,C,C,B,B,C,C,D,C,A,B,B,D,A,D,B,C,C,C,B,D,A,C,B,B,B,B,C,B,C,B,D,A,C,B,B,Moderate
1597,C,C,B,D,A,B,B,C,C,B,D,B,B,B,A,C,B,A,D,B,C,B,A,C,D,C,B,C,C,B,C,D,C,D,B,Moderate
1598,A,B,B,D,C,D,D,A,B,B,D,D,B,C,C,C,A,C,C,C,D,B,D,B,B,B,A,C,C,B,B,C,B,C,C,Moderate
1599,C,D,B,B,C,B,B,A,C,C,A,B,D,C,C,B,B,B,C,C,C,C,C,D,D,A,B,B,A,D,C,B,B,B,B,Moderate
1600,B,B,B,A,B,D,C,A,B,C,A,B,C,A,B,C,C,D,B,B,C,B,B,B,B,C,C,D,B,C,B,B,B,A,D,Moderate
1601,A,D,B,B,A,B,C,B,B,C,B,B,C,B,C,C,C,D,B,C,D,C,C,B,A,B,D,C,B,B,C,C,B,C,B,Moderate
1602,A,C,C,C,A,B,C,B,B,C,B,B,B,B,C,B,B,D,A,B,C,C,B,B,B,B,B,B,C,B,B,D,B,C,B,Moderate
1603,C,A,B,B,A,B,B,C,B,C,B,D,B,B,C,B,C,C,D,B,C,B,C,C,A,C,B,D,B,B,C,B,C,D,A,Moderate
1604,C,B,D,C,C,A,D,A,D,A,B,B,B,C,B,B,C,C,B,C,C,B,D,C,B,B,C,C,A,B,C,A,D,C,D,Moderate
1605,B,B,D,B,B,C,B,B,A,C,B,D,B,B,B,B,C,C,B,B,B,A,C,B,C,A,C,C,C,B,C,C,C,B,A,Moderate
1606,C,B,B,A,B,B,C,B,C,A,B,D,D,C,B,C,B,C,B,A,C,C,B,D,C,C,A,C,D,B,B,C,B,C,C,Moderate
1607,B,D,B,B,B,C,C,B,A,B,B,D,B,B,B,C,B,C,C,C,A,B,C,A,B,B,B,B,D,C,C,C,A,B,B,Moderate
1608,B,C,B,B,B,D,B,B,B,B,A,C,C,C,C,A,C,B,B,A,B,B,C,C,B,B,C,D,B,B,D,C,D,B,D,Moderate
1609,D,B,D,A,B,B,B,B,C,C,C,C,A,C,B,B,C,D,B,D,C,B,C,C,C,A,C,B,C,C,D,B,C,C,D,Moderate
1610,B,B,D,C,B,C,D,C,B,C,B,B,C,D,B,A,B,C,D,C,B,C,B,B,C,B,B,A,B,C,C,D,C,C,D,Moderate
1611,D,B,C,B,A,C,A,B,D,A,D,D,B,C,C,C,C,C,A,A,B,D,B,A,B,C,B,C,C,B,B,B,B,B,B,Moderate
1612,A,D,C,B,B,C,B,B,C,D,D,C,C,C,B,C,C,B,C,B,B,C,D,B,C,C,B,C,B,B,B,B,D,B,D,Moderate
1613,D,B,A,C,B,C,C,B,C,C,C,D,C,D,D,C,B,C,B,B,A,B,C,D,B,C,B,C,A,B,D,C,B,C,D,Moderate
1614,C,B,D,B,A,D,C,B,B,B,B,C,D,C,B,C,B,B,C,B,B,C,B,B,B,B,D,D,B,B,B,C,B,C,C,Moderate
1615,D,B,B,B,C,B,C,D,D,C,D,D,C,C,C,B,D,A,C,C,C,C,C,C,B,A,C,A,A,C,A,C,C,B,A,Moderate
1616,C,D,A,C,B,C,C,C,C,C,A,D,B,C,C,B,C,B,A,B,A,C,B,C,A,C,B,C,C,A,B,C,B,B,B,Moderate
1617,D,B,B,B,B,B,C,C,B,A,A,C,C,C,C,B,A,B,B,B,D,C,B,B,B,B,C,B,A,B,B,C,B,C,C,Moderate
1618,B,B,B,C,C,C,C,B,B,B,C,C,A,B,A,B,B,D,B,B,D,C,B,B,D,B,D,D,B,C,C,B,C,D,D,Moderate
1619,D,A,B,C,C,C,B,D,C,B,C,A,C,C,B,C,B,C,C,D,C,C,C,C,C,C,A,C,A,B,D,D,A,C,B,Moderate
1620,B,C,C,B,B,C,C,D,D,C,C,D,B,C,C,C,B,C,B,A,C,C,B,B,D,B,C,C,C,D,C,A,B,B,B,Moderate
1621,D,A,B,C,C,B,B,D,B,B,B,C,B,B,B,B,B,C,C,C,D,B,C,C,B,C,B,B,C,C,B,C,C,A,C,Moderate
1622,B,B,C,A,C,A,B,B,B,B,B,D,C,B,B,C,C,B,B,B,D,B,B,C,C,D,C,C,C,C,C,D,C,C,B,Moderate
1623,D,C,A,B,B,B,B,B,A,C,C,A,B,B,B,D,D,A,C,C,A,A,A,A,C,C,C,C,C,A,B,C,D,C,C,Moderate
1624,B,B,C,C,D,B,D,C,A,B,A,C,B,D,C,B,C,A,A,B,B,A,C,B,D,C,B,C,C,A,D,D,B,C,C,Moderate
1625,A,B,B,B,A,C,C,C,A,C,B,A,B,D,B,B,C,C,B,B,D,B,B,B,A,B,D,B,C,A,B,B,D,C,C,Moderate
1626,B,C,C,B,B,C,B,B,B,B,D,B,B,B,C,B,B,B,B,B,B,A,C,C,C,D,C,C,B,B,C,B,D,C,C,Moderate
1627,C,B,B,D,B,D,B,B,B,B,C,D,B,B,C,A,B,C,C,B,B,B,C,C,B,C,B,A,D,C,C,C,C,A,B,Moderate
1628,D,B,B,B,B,C,D,C,B,C,A,D,A,C,D,B,B,C,C,C,D,B,B,A,B,D,A,B,B,A,B,B,B,B,B,Moderate
1629,D,C,B,C,C,A,A,D,B,B,B,B,A,B,B,C,C,C,D,A,C,B,C,C,C,B,B,B,B,D,B,B,C,B,A,Moderate
1630,D,C,D,B,A,B,B,C,A,A,C,C,C,D,D,C,B,D,C,C,B,C,C,B,D,B,B,D,D,B,C,A,C,D,B,Moderate
1631,B,B,C,C,C,B,D,C,C,B,C,A,C,D,B,A,D,B,B,C,C,C,C,B,C,C,D,C,C,B,B,B,C,C,C,Moderate
1632,C,D,B,C,D,B,C,B,D,C,D,B,C,B,D,D,C,A,C,D,B,A,A,C,C,C,C,C,C,B,C,B,B,C,C,Moderate
1633,B,C,B,B,B,A,D,B,B,C,D,C,B,B,C,B,B,D,B,B,B,C,D,B,C,C,C,C,D,B,B,B,B,C,C,Moderate
1634,D,C,B,D,B,D,B,B,D,C,D,C,D,D,B,B,B,B,D,C,C,A,C,C,C,A,D,B,D,C,B,B,B,D,A,Moderate
1635,B,D,D,B,B,C,C,B,B,C,A,C,B,D,D,D,D,B,C,B,A,C,B,B,B,B,B,B,A,C,B,B,A,C,D,Moderate
1636,A,C,B,B,B,B,C,B,B,B,B,B,C,C,B,A,C,A,B,B,B,B,B,C,B,B,C,D,B,C,B,B,C,C,B,Moderate
1637,A,A,C,C,B,B,B,C,C,C,C,C,C,C,B,B,A,C,D,C,C,B,B,B,B,D,C,C,B,C,B,C,C,A,A,Moderate
1638,C,A,A,B,A,D,C,B,B,B,C,A,D,C,C,D,C,D,D,D,C,A,C,B,C,B,B,B,B,B,B,C,C,D,B,Moderate
1639,C,B,B,B,C,B,D,C,B,C,B,B,B,B,B,B,B,B,A,B,C,A,C,D,B,B,B,A,A,C,B,B,B,D,B,Moderate
1640,C,D,A,B,B,C,C,C,C,D,B,D,B,C,C,D,B,C,C,B,C,D,B,C,B,B,C,B,C,B,B,B,B,C,C,Moderate
1641,A,D,D,B,A,C,C,C,B,C,C,B,C,A,C,B,C,B,D,B,B,B,A,B,C,C,B,B,D,B,B,B,C,D,C,Moderate
1642,A,C,C,C,D,B,D,C,C,D,B,B,B,B,B,C,B,C,B,B,B,B,B,C,D,B,C,B,C,B,A,D,C,B,B,Moderate
1643,C,D,C,B,D,A,C,B,C,D,C,B,D,D,B,D,B,A,D,C,B,C,B,D,B,C,B,A,A,B,B,D,D,C,D,Moderate
1644,B,B,D,B,B,B,C,B,C,A,C,A,B,B,D,C,A,C,B,C,B,B,D,B,C,A,C,C,C,C,C,C,A,B,B,Moderate
1645,B,C,C,C,B,B,B,B,D,A,C,B,D,D,D,B,B,B,C,C,C,A,B,B,C,C,B,B,D,C,C,B,D,C,B,Moderate
1646,B,C,C,C,B,D,D,C,D,B,B,C,C,B,D,C,B,B,D,C,A,C,C,C,B,B,C,B,B,D,C,C,B,D,D,Moderate
1647,B,D,B,B,B,D,B,B,C,C,D,C,B,C,B,A,D,B,C,B,A,D,C,C,A,B,A,C,B,B,D,B,C,C,B,Moderate
1648,D,C,B,B,B,B,A,C,C,B,A,C,B,B,B,C,A,B,C,C,C,B,D,C,C,C,D,C,B,A,C,D,B,C,D,Moderate
1649,B,B,B,A,B,A,B,B,C,B,D,C,D,C,B,C,B,B,B,B,C,B,C,D,B,D,D,B,C,B,B,B,D,A,B,Moderate
1650,D,B,C,C,B,C,C,C,C,D,D,B,C,C,C,A,B,B,C,C,B,C,A,B,D,B,D,D,B,D,C,B,B,C,B,Moderate
1651,B,A,C,B,D,C,A,B,A,B,C,B,C,C,C,C,C,A,C,B,D,A,C,B,B,B,C,B,A,B,B,B,C,A,A,Moderate
1652,B,B,C,C,B,C,A,B,B,B,D,C,B,C,A,B,B,B,A,A,C,B,C,B,D,C,B,B,C,B,C,C,B,C,D,Moderate
1653,B,C,B,C,B,C,C,B,B,C,B,C,D,C,C,D,C,C,C,C,B,C,B,C,D,C,B,D,C,C,C,B,B,A,C,Moderate
1654,C,C,A,B,A,D,C,C,B,C,B,C,B,C,B,C,D,C,C,B,B,A,D,D,C,B,B,C,B,C,D,D,C,B,D,Moderate
1655,B,C,B,B,D,D,C,A,B,A,B,A,B,B,A,D,B,B,A,B,C,C,A,D,A,C,B,C,C,A,C,C,C,A,B,Moderate
1656,C,C,B,D,A,B,D,B,C,D,C,B,C,B,C,B,A,D,B,B,C,C,B,C,B,C,B,D,C,C,A,C,C,B,D,Moderate
1657,C,C,C,B,D,B,C,B,B,C,D,B,B,C,B,B,C,C,B,C,B,B,B,C,D,B,C,A,B,B,B,D,A,B,D,Moderate
1658,B,A,C,C,C,A,C,C,B,C,C,B,B,B,C,B,B,B,B,B,B,C,B,B,D,D,B,B,C,C,A,C,B,B,D,Moderate
1659,C,B,B,C,B,A,A,D,B,B,B,B,C,B,D,B,A,D,D,B,B,B,C,B,A,C,C,C,C,C,B,B,B,B,B,Moderate
1660,B,D,B,C,C,D,D,D,A,D,C,C,C,C,B,B,C,D,C,B,C,C,C,C,D,C,B,B,A,D,B,A,B,B,D,Moderate
1661,B,B,B,C,B,C,B,B,B,B,D,A,C,B,D,B,B,C,B,C,B,A,B,C,A,C,B,D,B,B,C,B,B,B,D,Moderate
