ID,achievement_satisfaction,irritation,hurry_to_finalize,self_doubt,rumination,emotional_repression,pessimism,disappointment_fretting,work_detachment,indecisiveness,easily_wound_up,loneliness,weather_mood,achievement_dissatisfaction,impatience,smoking,lack_confidence,unclear_thinking,rushed_work,poor_sleep,alcohol,relaxation_difficulty,poor_concentration,lack_exercise,noise_sensitivity,headaches,clammy_hands,criticism_sensitivity,panic_attacks,distrust,stomach_issues,people_pleasing,distractibility,easily_frightened,time_pressure,StressLevel
1445,B,B,D,B,B,B,A,C,A,D,A,B,C,C,A,B,A,C,A,B,B,B,B,A,B,B,B,C,D,C,C,A,D,B,D,Moderate
1446,B,A,C,B,B,C,D,C,C,C,B,C,B,B,B,C,A,B,B,D,C,B,A,B,B,A,A,D,C,A,A,D,A,C,B,Moderate
1447,B,D,D,D,B,C,A,D,B,D,B,B,D,B,B,B,D,B,A,C,B,C,A,C,C,C,C,A,C,D,A,A,B,B,A,High
1448,B,A,D,C,D,C,A,A,C,A,A,B,A,B,C,B,B,C,B,B,C,A,C,C,C,D,C,A,D,A,B,A,A,C,C,Moderate
1449,A,B,D,B,A,B,C,C,C,B,C,C,A,C,C,D,D,B,C,A,B,A,B,B,A,B,A,D,A,B,B,B,B,D,B,Moderate
1450,B,D,C,D,B,A,B,B,D,D,D,D,C,C,A,C,A,A,D,B,B,C,B,B,C,B,D,A,C,A,C,C,B,D,A,High
1451,D,B,D,A,C,A,B,B,D,B,B,B,C,B,C,C,B,C,B,D,C,A,C,C,B,A,B,B,A,A,B,B,C,B,A,Moderate
1452,C,A,D,A,A,B,C,C,D,B,B,A,C,A,D,B,D,C,B,A,C,A,B,B,B,A,B,A,C,B,A,C,A,D,A,Moderate
1453,D,C,D,B,B,A,C,C,C,C,B,B,C,A,C,C,D,A,C,C,D,B,C,B,A,B,C,B,C,A,C,B,B,B,B,High
1454,A,D,D,B,C,B,A,A,B,C,B,B,A,B,D,C,B,A,B,A,C,B,B,A,C,C,B,D,C,C,B,B,D,C,B,Moderate
1455,A,A,B,B,A,A,D,C,A,A,B,C,A,A,A,C,B,D,C,C,D,C,C,D,B,D,C,A,D,C,C,A,B,B,B,Moderate
1456,B,A,C,A,A,A,B,A,B,B,A,D,A,B,B,D,C,A,A,A,B,C,B,B,A,B,A,B,C,C,D,D,A,C,C,Moderate
1457,A,B,A,B,B,B,B,A,D,D,B,A,D,B,B,A,B,C,B,B,B,C,D,C,B,C,A,B,A,B,B,D,B,D,A,Moderate
1458,A,D,D,A,C,B,D,B,B,A,A,B,B,C,C,B,B,C,C,D,B,B,D,A,B,A,B,A,A,B,B,C,D,B,B,Moderate
1459,D,B,A,B,D,C,A,B,B,D,A,B,D,B,D,A,C,B,C,B,D,C,B,C,B,B,C,D,C,C,B,C,B,B,A,High
1460,B,C,C,B,C,A,A,C,D,A,A,D,C,C,A,D,D,A,D,D,D,B,B,C,A,A,B,C,A,A,A,A,A,C,B,Moderate
1461,D,B,A,B,B,B,A,B,D,D,B,D,B,B,B,A,A,A,B,B,D,B,A,C,B,D,A,B,A,B,B,A,A,A,C,Moderate
1462,C,C,B,A,A,C,A,B,A,C,A,D,A,B,B,C,A,B,C,D,B,C,A,A,D,C,A,A,B,B,C,B,C,B,A,Moderate
1463,B,B,A,C,B,A,C,C,B,A,C,D,B,B,D,D,B,C,C,D,C,A,C,B,C,C,A,C,B,A,B,D,D,D,C,High
1464,C,C,C,B,B,B,A,A,B,B,A,A,B,B,D,C,A,A,A,A,B,C,C,C,C,B,C,C,C,B,D,C,B,C,D,Moderate
1465,B,B,B,B,A,D,A,B,A,C,B,A,C,C,A,C,D,B,A,B,A,B,D,D,D,B,C,D,C,D,B,B,B,B,B,Moderate
1466,C,B,A,B,A,C,B,B,B,B,D,C,A,D,B,A,B,B,B,C,C,D,B,B,D,B,A,A,D,A,B,C,B,B,A,Moderate
1467,B,B,A,B,B,A,B,A,D,A,A,A,D,C,A,B,B,C,A,C,A,B,B,B,B,B,A,D,B,C,B,A,C,A,C,Moderate
1468,D,B,A,A,D,C,D,C,B,C,B,A,C,B,B,B,B,B,A,D,C,A,C,C,D,A,B,D,A,B,B,D,A,A,B,Moderate
1469,B,B,C,A,B,C,A,A,B,B,C,C,D,B,B,B,B,C,A,C,B,B,B,C,C,D,C,D,C,D,D,C,A,D,C,High
1470,A,B,C,A,B,A,A,A,C,B,B,B,C,C,C,C,A,A,B,B,A,C,A,D,C,D,B,B,B,D,B,B,D,C,B,Moderate
1471,A,B,D,B,B,B,D,C,C,A,D,B,D,C,B,B,D,A,C,B,C,B,A,A,B,D,C,B,B,A,B,B,D,B,A,Moderate
1472,A,B,B,D,B,D,B,C,C,C,C,A,C,B,D,B,B,A,B,C,B,C,A,D,B,A,A,A,A,B,A,C,D,A,C,Moderate
1473,C,A,D,C,C,B,D,A,C,C,B,A,A,A,B,A,B,B,C,A,A,B,A,A,B,B,A,C,D,A,B,D,C,B,C,Moderate
1474,B,A,D,B,C,C,A,C,C,C,C,A,C,B,A,D,B,B,B,C,C,C,C,D,B,A,B,C,D,A,B,A,B,A,B,Moderate
1475,B,C,D,D,C,A,C,A,C,A,A,B,C,A,B,B,A,B,C,B,D,B,A,A,C,D,D,A,B,B,B,A,B,B,A,Moderate
1476,D,C,B,D,B,A,D,C,C,D,B,B,B,B,B,C,D,C,D,C,C,B,B,D,A,B,C,A,A,A,C,C,C,A,A,High
1477,B,B,C,C,B,C,C,B,B,B,A,B,C,A,B,D,D,D,A,B,C,A,B,C,C,A,B,B,A,A,C,B,A,A,C,Moderate
1478,B,C,C,B,A,C,B,B,B,D,B,B,B,A,B,B,B,B,B,A,A,A,B,C,A,B,C,C,B,B,B,C,A,C,B,Moderate
1479,B,B,B,A,B,C,A,B,C,B,A,C,C,D,B,B,A,B,B,C,C,C,C,A,A,B,B,C,B,C,B,D,B,C,B,Moderate
1480,B,B,D,C,B,C,B,B,C,C,B,D,B,B,A,A,B,B,B,D,B,A,B,C,C,A,D,A,B,C,C,C,A,B,D,Moderate
1481,B,A,C,B,B,C,B,A,C,B,C,A,D,B,B,A,B,A,C,B,C,A,D,B,B,B,D,A,A,A,C,B,B,B,C,Moderate
1482,D,D,B,A,A,B,B,A,C,A,C,C,B,C,A,A,B,D,B,C,C,D,B,A,B,A,A,B,A,A,D,B,A,B,B,Moderate
1483,B,C,A,B,B,A,B,A,D,B,B,C,D,C,B,B,B,A,A,C,B,A,A,D,B,A,A,B,A,A,C,A,C,C,A,Moderate
1484,C,A,B,B,A,A,C,B,A,C,C,D,A,B,B,A,D,B,B,B,B,B,A,A,B,B,C,C,D,C,B,D,A,C,D,Moderate
1485,A,D,B,C,A,C,C,C,C,A,A,C,A,C,C,B,D,C,B,C,B,A,C,D,A,B,A,A,C,B,B,D,B,B,A,Moderate
1486,D,D,B,A,B,B,B,C,B,A,C,C,C,C,A,A,C,C,B,A,C,A,D,A,D,A,B,A,C,D,C,D,A,A,B,Moderate
1487,D,A,A,C,C,D,A,A,A,A,B,D,B,A,D,C,B,C,A,B,A,A,B,A,D,A,A,B,B,A,D,D,A,C,A,Moderate
1488,C,A,A,D,D,B,B,A,B,B,A,B,D,C,B,D,B,A,A,A,C,D,C,C,B,A,B,C,A,C,A,A,C,C,B,Moderate
1489,C,D,B,A,D,D,C,C,D,A,C,C,C,A,B,C,A,D,D,B,C,A,A,B,A,B,C,A,C,C,B,A,C,B,B,High
1490,A,A,C,A,A,B,C,C,C,B,D,A,A,A,C,C,C,B,C,C,B,B,A,A,B,B,A,C,B,B,A,B,C,D,C,Moderate
1491,A,C,C,B,B,A,B,C,C,B,C,A,A,D,A,B,B,C,B,C,D,B,D,B,A,B,C,D,C,C,B,A,B,C,A,Moderate
1492,B,A,C,B,B,B,C,A,B,A,A,D,B,C,B,C,B,C,C,A,B,C,A,B,C,C,B,C,A,A,A,B,B,A,B,Moderate
1493,B,B,B,B,C,D,C,B,B,B,C,B,B,C,B,B,B,D,B,D,A,A,C,C,C,B,B,C,C,C,C,C,C,A,D,High
1494,C,B,C,C,B,C,A,B,B,C,C,C,D,C,C,C,B,A,A,C,B,A,B,B,B,C,C,A,B,C,B,B,C,C,A,Moderate
1495,C,C,B,B,A,D,B,D,D,B,C,A,A,C,C,B,B,B,D,B,B,A,A,B,A,C,C,C,D,D,B,D,A,D,C,High
1496,C,A,A,B,D,C,C,C,B,A,D,C,A,A,C,D,D,D,B,B,B,A,B,B,D,B,B,C,B,C,B,B,B,A,A,Moderate
1497,A,B,C,B,A,A,A,B,A,C,C,A,B,B,B,A,B,C,B,C,A,B,A,B,C,B,A,A,A,C,A,C,A,A,A,Low
1498,A,A,C,B,A,D,A,B,D,A,B,B,D,B,D,C,C,A,B,A,B,B,B,B,B,C,B,C,D,C,A,A,D,D,A,Moderate
1499,C,A,B,A,A,B,C,A,B,C,A,B,C,B,C,C,D,A,B,B,C,A,B,B,D,B,B,C,C,A,B,A,D,D,C,Moderate
1500,A,B,B,A,A,C,B,C,C,C,B,C,B,B,A,A,C,D,A,A,C,A,C,B,D,C,B,A,C,D,B,D,A,B,C,Moderate
1501,D,C,B,B,B,D,C,B,A,B,C,D,B,A,D,C,A,A,A,A,A,A,C,D,C,A,B,D,C,A,C,D,A,B,B,Moderate
1502,C,B,D,B,C,B,C,A,B,D,D,A,D,B,A,B,A,B,D,C,C,B,D,B,D,B,B,D,B,A,C,B,B,B,A,High
1503,B,C,B,C,C,B,B,D,B,B,B,C,B,B,C,A,B,A,A,A,B,B,B,C,B,A,B,A,A,A,C,A,C,D,C,Moderate
1504,C,D,A,C,A,B,D,C,D,D,C,A,C,C,C,C,B,A,C,A,D,C,C,B,B,A,B,C,A,B,D,D,C,C,A,High
1505,A,D,A,D,C,C,D,B,C,B,A,C,A,D,C,B,B,C,A,C,A,C,B,C,A,B,C,D,D,A,C,C,B,A,A,Moderate
1506,A,B,B,B,A,C,B,A,C,B,B,D,B,C,A,B,C,A,A,C,D,A,B,B,C,A,A,A,A,A,B,A,A,B,B,Low
1507,D,B,B,B,C,D,C,C,C,A,A,B,B,B,A,C,D,C,A,B,C,A,A,A,C,A,B,D,C,B,B,B,C,A,D,Moderate
1508,C,B,D,A,A,B,D,D,C,C,B,D,A,A,C,A,C,B,D,B,B,B,B,A,B,B,A,B,B,A,C,A,D,B,B,Moderate
1509,C,A,B,A,D,B,D,A,A,B,D,C,D,B,D,B,D,B,A,B,C,C,C,B,D,B,C,C,C,A,C,B,A,A,B,High
1510,C,C,B,B,A,B,D,B,C,B,B,A,A,D,A,A,B,C,B,D,A,A,D,B,B,C,A,A,B,D,C,B,B,B,C,Moderate
1511,C,B,A,D,D,C,C,B,C,B,D,A,A,B,A,C,D,A,A,B,A,C,C,A,B,B,C,B,B,C,D,D,C,D,C,High
1512,C,B,B,B,A,B,A,D,B,B,A,A,C,C,A,A,C,D,B,C,D,B,B,B,C,D,B,C,A,D,C,C,C,D,C,High
1513,B,A,A,A,C,C,A,B,B,A,C,D,D,B,B,B,B,C,B,B,D,B,B,B,A,B,B,C,A,C,C,A,D,A,C,Moderate
1514,C,D,C,D,D,C,C,C,B,C,B,A,A,C,A,B,B,B,B,A,B,D,A,D,C,C,A,B,A,A,B,C,B,B,B,Moderate
1515,B,B,B,B,B,B,A,D,A,C,A,B,B,B,D,A,D,A,B,C,A,D,C,C,B,B,D,A,C,A,C,B,B,B,A,Moderate
1516,A,B,C,C,B,C,A,B,C,A,D,A,D,B,B,C,B,C,C,C,A,D,B,B,C,A,C,B,A,A,C,D,D,C,B,Moderate
1517,A,D,A,C,B,C,B,D,A,C,D,B,D,A,D,A,B,C,B,A,B,B,D,B,B,C,B,B,B,A,D,A,C,D,A,Moderate
1518,C,C,B,C,B,D,A,B,A,D,B,C,B,B,C,B,A,C,A,C,B,C,D,A,A,A,A,A,C,B,B,A,A,C,A,Moderate
1519,B,B,B,D,B,B,B,D,A,A,C,B,B,B,D,D,B,C,C,A,B,A,B,B,B,A,A,C,A,A,B,D,B,A,C,Moderate
1520,B,B,C,D,B,B,B,C,D,C,B,B,B,A,A,C,A,B,B,C,A,C,C,B,C,C,B,B,C,C,D,C,A,C,A,Moderate
1521,B,B,A,C,A,B,B,A,B,A,C,D,C,A,B,D,D,A,B,C,D,B,A,B,C,B,C,B,B,B,A,B,C,B,C,Moderate
1522,B,A,C,C,B,C,B,A,A,D,C,C,A,B,C,D,C,C,C,B,C,B,C,A,B,D,D,A,D,C,C,C,D,B,B,High
1523,C,C,C,D,A,B,B,A,B,A,D,B,C,A,C,B,C,D,A,B,D,B,B,A,B,B,B,B,B,B,C,C,C,A,C,Moderate
1524,C,C,C,D,A,B,D,C,B,A,A,B,B,A,B,C,C,D,B,B,C,C,A,C,C,C,B,B,D,B,A,B,B,D,B,High
1525,C,B,A,A,B,C,B,A,A,D,D,B,A,A,C,D,A,C,D,B,B,A,A,A,A,B,C,A,B,C,A,A,C,D,A,Moderate
1526,B,B,B,B,B,A,C,C,D,C,B,D,A,D,A,B,C,D,B,A,B,B,C,D,C,A,A,C,B,A,A,C,C,B,B,Moderate
1527,D,B,A,D,B,D,B,B,B,D,A,D,B,C,C,C,C,D,D,C,C,A,A,C,B,A,C,B,C,B,A,B,B,C,A,High
1528,B,B,A,B,D,C,B,A,D,C,C,A,C,A,A,B,C,C,D,D,D,A,C,D,D,B,A,A,C,B,D,D,A,A,B,High
1529,D,C,C,A,D,C,A,D,C,B,D,C,A,C,C,B,C,B,B,B,C,B,C,B,B,A,C,B,D,B,B,B,A,B,B,High
1530,A,C,A,C,B,C,A,C,B,C,C,A,A,A,C,B,B,B,B,B,C,B,A,B,C,B,B,A,A,D,A,B,B,B,B,Moderate
1531,C,A,B,D,D,C,C,B,D,A,B,B,B,B,D,B,B,A,B,C,A,D,C,D,D,A,B,B,D,A,B,C,B,C,D,High
1532,D,A,A,B,C,A,A,C,A,D,C,B,C,B,A,B,B,B,A,C,A,B,B,A,B,B,B,B,A,D,B,A,B,B,A,Low
1533,D,C,B,A,B,B,D,C,B,B,B,A,A,B,A,C,D,C,A,C,B,A,D,C,A,C,C,A,A,B,A,B,D,B,D,Moderate
1534,B,C,C,A,A,A,B,A,C,C,D,A,B,A,A,C,C,B,A,C,B,B,A,C,A,D,A,B,D,D,C,C,C,C,D,Moderate
1535,D,B,B,A,B,B,B,C,A,A,A,C,A,A,B,A,A,A,D,C,B,C,C,D,B,C,D,B,B,C,B,C,B,C,B,Moderate
1536,C,B,B,C,B,C,D,B,D,B,C,C,A,B,A,C,B,B,A,B,D,C,D,B,C,A,B,D,A,D,A,C,D,C,A,High
1537,A,B,C,C,B,A,B,D,C,A,B,A,A,C,D,D,A,A,A,A,B,B,B,A,B,B,B,C,B,D,A,B,C,C,D,Moderate
1538,C,D,D,D,C,B,B,B,B,B,A,C,B,A,B,A,D,A,A,C,A,D,B,B,C,B,B,D,B,B,C,A,B,C,A,Moderate
1539,C,B,C,A,B,B,B,D,B,C,B,C,A,B,B,B,A,A,A,A,B,A,D,A,A,B,A,A,C,C,A,C,A,B,D,Moderate
1540,A,A,B,C,A,C,B,C,C,B,A,B,A,A,A,B,D,C,A,B,B,B,B,A,C,B,B,C,B,C,D,B,B,B,B,Moderate
1541,B,C,C,B,B,B,A,A,B,D,C,D,B,A,C,C,C,C,B,B,B,A,D,A,B,A,A,B,A,D,C,B,B,B,A,Moderate
1542,B,B,D,B,D,A,C,D,A,B,B,B,C,B,A,C,B,B,D,B,B,C,C,B,B,B,A,B,A,B,B,B,B,B,A,Moderate
1543,B,B,C,B,D,A,C,A,C,B,A,B,A,B,C,A,B,D,D,A,B,B,C,A,C,D,B,B,C,A,A,B,C,B,D,Moderate
1544,B,B,D,A,A,D,B,B,C,C,C,B,D,C,B,B,A,A,D,B,B,B,B,A,B,A,B,A,C,B,B,B,A,A,D,Moderate
1545,B,C,C,B,D,D,D,A,B,B,C,B,D,A,D,D,D,D,A,B,A,B,B,C,C,B,A,C,A,C,A,B,C,B,C,High
1546,B,B,C,D,B,C,C,D,A,A,C,B,C,B,C,C,B,B,A,C,B,A,B,A,A,B,C,B,B,B,C,B,B,B,C,Moderate
1547,B,D,B,B,B,A,B,C,A,D,B,B,A,B,C,A,B,A,C,A,B,D,A,D,C,B,A,B,B,C,A,D,B,C,C,Moderate
1548,C,A,A,D,D,C,C,D,B,A,D,C,A,B,A,B,A,A,D,C,C,B,C,A,C,B,A,D,A,C,D,B,C,A,A,Moderate
1549,B,C,B,B,C,B,B,C,A,A,D,D,D,C,D,C,B,C,C,B,C,B,B,B,B,A,C,B,B,B,D,D,A,A,B,High
1550,D,C,B,A,C,A,C,B,B,B,B,A,B,D,A,A,C,D,A,C,A,B,B,C,C,A,C,B,C,A,D,D,B,C,A,Moderate
1551,C,C,A,B,D,B,A,B,B,A,B,C,B,B,C,C,D,C,C,D,B,C,B,A,C,B,B,C,A,B,A,D,D,C,A,Moderate
1552,D,D,B,B,A,D,B,A,C,D,B,A,B,D,B,B,C,A,A,B,C,B,B,A,A,C,C,A,B,C,C,C,D,B,B,Moderate
1553,C,C,C,A,B,C,C,A,A,B,B,D,B,C,A,B,C,B,B,B,B,C,C,C,C,A,A,A,A,B,C,B,A,C,B,Moderate
1554,D,B,D,B,B,B,A,C,B,A,B,A,C,B,C,C,C,B,A,A,B,A,B,C,A,B,C,A,D,C,B,D,B,A,A,Moderate
1555,B,B,D,D,D,D,B,C,A,D,A,B,A,D,B,C,B,B,B,B,B,A,C,A,D,C,D,B,D,B,B,A,C,D,B,High
1556,B,C,B,A,A,C,B,A,D,D,A,B,C,C,B,D,B,A,A,C,C,B,C,C,A,D,C,B,B,B,A,A,C,B,D,Moderate
1557,B,A,B,C,B,A,B,A,A,A,A,C,A,C,D,D,B,B,C,C,B,A,A,A,C,A,C,D,A,B,A,C,C,D,D,Moderate
1558,D,A,B,B,A,B,A,A,A,B,C,B,C,B,B,C,B,B,C,C,C,B,D,B,B,C,B,B,A,B,A,A,C,C,B,Moderate
1559,B,C,C,B,A,B,A,D,C,B,A,A,B,D,C,B,D,C,B,C,C,C,D,A,A,A,A,C,C,A,C,A,C,A,A,Moderate
1560,A,D,A,B,B,C,B,A,C,C,B,C,C,A,C,C,C,B,C,C,B,D,B,B,C,D,B,A,A,C,D,B,B,D,C,High
1561,B,C,C,C,B,C,B,B,C,A,C,D,B,A,A,C,A,B,C,B,C,D,A,C,C,C,B,B,B,C,B,C,D,C,C,High
1562,C,A,D,D,D,B,A,B,C,A,A,A,B,B,A,A,A,C,B,A,B,A,D,C,A,A,B,A,C,B,B,C,B,A,A,Low
1563,A,C,A,B,D,D,D,A,D,A,A,C,A,C,B,A,B,C,A,B,C,C,D,A,C,D,B,C,B,C,A,C,C,B,A,Moderate
1564,C,B,C,B,D,B,A,C,D,B,B,A,B,C,A,C,B,C,D,C,A,A,B,C,C,D,C,D,A,B,C,B,B,B,D,High
1565,D,C,A,B,D,D,B,B,B,C,C,C,C,B,B,B,B,A,C,B,C,D,C,B,D,A,C,C,B,B,A,D,B,B,C,High
1566,B,D,B,C,A,B,A,B,A,B,A,D,B,B,A,B,C,C,A,C,A,C,D,D,C,B,C,B,B,D,A,A,D,B,B,Moderate
1567,B,A,B,A,C,C,A,B,B,B,A,C,D,B,B,C,B,A,A,A,B,B,C,C,B,C,C,D,B,B,B,A,B,A,B,Moderate
1568,C,D,B,C,C,B,D,C,A,B,B,C,A,B,A,C,A,A,C,B,C,D,D,A,B,C,C,B,B,C,B,B,C,C,A,Moderate
1569,B,B,B,B,A,B,D,B,C,A,A,D,C,B,C,C,A,B,B,D,A,C,B,A,A,C,B,B,B,B,B,C,A,A,C,Moderate
1570,C,A,C,B,A,A,C,A,D,D,B,C,A,A,D,B,C,C,B,A,A,D,A,C,C,C,C,B,A,C,B,C,D,B,B,Moderate
1571,C,C,B,B,B,A,A,B,B,A,A,D,A,B,B,B,B,C,D,C,A,A,A,C,B,C,D,A,C,D,C,A,A,A,D,Moderate
1572,A,A,C,B,C,B,A,C,B,B,D,A,C,C,A,A,B,B,C,A,B,B,B,B,D,A,B,B,A,C,A,B,A,B,A,Low
1573,C,B,C,B,A,D,C,A,B,B,C,C,B,A,B,A,C,B,C,C,C,D,B,D,B,C,D,B,A,C,A,B,A,B,B,Moderate
1574,A,C,D,D,B,B,D,B,A,B,C,A,D,A,C,D,B,A,A,C,D,A,B,B,B,A,B,D,D,B,A,A,C,C,B,Moderate
1575,A,A,B,C,C,C,D,B,C,A,D,B,C,A,D,D,B,D,D,C,B,A,B,A,B,D,A,A,A,C,C,C,A,C,A,Moderate
1576,C,D,B,C,B,B,C,D,D,B,B,C,A,B,C,C,A,B,B,B,A,D,B,D,A,C,C,C,B,D,C,A,C,D,B,High
1577,D,A,C,B,B,C,B,A,D,C,B,C,B,C,B,B,B,B,D,C,D,D,C,C,C,C,A,C,C,D,B,A,A,A,B,High
1578,B,C,C,A,B,B,D,B,A,D,B,B,C,C,B,C,D,B,D,A,A,A,B,C,A,B,D,C,C,B,C,B,C,C,B,High
1579,A,C,B,B,D,D,C,B,A,B,D,A,A,A,C,C,D,C,B,D,B,A,D,B,A,B,A,D,B,C,C,D,D,C,A,High
1580,B,D,A,D,C,D,D,B,C,C,C,A,B,A,C,A,A,C,C,B,D,A,A,A,C,B,B,C,B,C,B,B,B,B,C,Moderate
1581,C,C,B,B,A,D,C,B,C,B,B,B,A,A,C,D,B,B,C,D,C,C,C,B,D,B,B,B,C,D,A,D,C,D,D,High
1582,A,A,B,B,D,C,B,A,B,C,D,A,B,B,D,B,C,A,C,A,A,D,C,B,A,C,D,B,B,A,C,B,B,B,A,Moderate
1583,B,B,A,B,B,B,B,B,B,A,B,B,D,B,C,D,A,A,D,D,D,C,C,D,C,D,B,B,A,A,D,B,D,C,B,High
1584,C,A,B,A,B,A,B,D,C,C,C,B,B,B,B,C,A,A,C,C,B,B,A,B,B,B,C,D,C,A,B,B,D,D,C,Moderate
1585,C,B,A,C,A,A,B,A,B,B,B,B,C,D,C,C,A,B,D,B,D,C,D,B,C,D,B,C,C,C,A,A,B,C,C,High
1586,B,C,B,B,C,B,C,C,A,D,C,C,A,A,D,B,B,D,B,D,C,A,B,B,C,D,B,B,A,B,B,B,C,B,A,Moderate
1587,B,D,A,C,D,A,D,C,D,C,D,D,D,A,B,A,A,B,B,A,A,B,C,A,C,B,C,B,B,B,A,A,B,A,A,Moderate
1588,A,B,B,A,B,C,D,B,A,B,A,B,C,C,C,C,C,B,A,B,D,B,A,D,A,A,B,D,D,A,D,B,C,B,A,Moderate
1589,C,D,B,A,C,B,D,C,C,A,A,B,C,D,A,A,A,B,B,A,A,C,A,B,C,B,B,B,C,D,B,D,C,D,A,Moderate
1590,D,C,A,B,C,C,D,C,B,D,D,D,D,D,C,D,C,A,B,B,A,C,A,A,C,D,B,C,C,C,D,B,B,A,A,High
1591,C,C,C,B,D,C,D,B,A,C,D,A,B,A,B,D,B,D,D,C,B,B,B,B,B,D,C,C,C,B,B,A,B,B,C,High
1592,B,A,B,A,B,A,D,A,B,D,B,C,A,A,B,B,D,D,B,C,A,B,D,A,B,D,B,C,B,B,C,C,C,D,B,Moderate
1593,C,B,D,A,C,A,C,A,B,C,C,C,C,D,A,D,B,A,A,C,C,A,B,A,A,D,A,B,D,D,C,A,B,C,B,Moderate
1594,A,A,C,B,D,B,D,C,B,A,A,D,C,A,D,C,D,D,B,D,B,B,C,A,D,A,B,D,C,B,D,C,D,B,A,High
1595,B,D,A,A,D,D,B,C,C,A,C,B,C,C,C,B,B,B,D,C,B,C,A,C,A,A,B,B,B,D,A,A,A,A,B,Moderate
1596,D,C,A,A,D,D,B,B,B,B,C,D,B,C,C,D,C,B,D,C,B,B,C,B,A,B,B,A,C,B,B,B,A,B,C,High
1597,A,B,D,A,A,B,A,D,B,B,C,B,C,A,B,C,B,C,B,B,D,B,B,B,B,B,C,A,C,A,B,A,B,C,C,Moderate
1598,C,D,B,B,A,B,C,A,D,A,B,A,A,C,B,A,B,B,C,D,B,B,A,D,B,A,C,C,B,B,A,D,B,B,D,Moderate
1599,A,A,C,B,B,C,B,D,C,A,A,D,B,B,D,C,D,C,A,A,A,A,C,C,B,A,B,B,B,B,A,D,B,B,C,Moderate
1600,A,C,A,B,B,B,C,D,A,C,C,B,C,B,B,A,B,B,A,D,B,C,D,A,A,B,C,A,B,B,D,C,C,A,A,Moderate
1601,C,A,B,B,B,C,D,C,A,D,C,D,D,C,B,B,D,A,D,A,C,B,A,A,C,A,A,B,A,C,D,A,B,C,B,Moderate
1602,B,B,D,B,C,D,C,B,B,B,C,C,A,B,A,D,C,B,B,B,D,B,A,C,B,A,A,B,A,A,A,B,C,A,D,Moderate
1603,C,D,B,B,A,B,C,D,A,A,C,A,A,B,D,B,B,C,A,C,A,C,C,B,A,C,A,A,B,B,A,D,B,C,B,Moderate
1604,B,D,D,A,A,D,A,B,B,A,D,B,B,C,C,C,C,C,B,C,B,C,B,B,A,B,A,A,D,D,A,A,B,A,A,Moderate
1605,A,A,D,B,A,B,A,B,B,B,C,A,A,C,C,C,B,B,C,A,A,D,A,A,C,B,D,D,C,D,B,C,B,B,C,Moderate
1606,B,C,C,A,C,B,B,A,B,D,D,B,B,B,A,B,D,B,A,D,C,C,D,B,C,C,B,D,B,C,A,A,C,A,B,Moderate
1607,B,A,B,A,B,A,B,A,B,A,A,C,A,B,A,C,C,B,A,B,C,B,D,C,A,B,C,C,C,C,D,B,A,B,A,Moderate
1608,B,C,D,D,B,B,B,A,B,A,A,A,B,A,A,C,C,C,D,D,B,B,A,A,B,B,C,A,B,B,D,B,B,C,C,Moderate
1609,A,B,C,B,B,C,B,C,A,B,B,B,C,B,A,C,A,A,B,B,D,B,B,D,A,B,C,A,A,D,C,C,C,C,D,Moderate
1610,A,B,A,A,C,A,B,B,D,B,C,C,C,C,B,B,A,B,B,B,A,B,B,C,D,B,A,C,A,A,B,D,D,C,D,Moderate
1611,A,C,A,A,B,B,B,A,B,B,A,C,A,C,C,B,D,B,A,A,C,B,C,B,D,B,D,A,B,D,B,B,B,D,B,Moderate
1612,B,B,D,C,C,A,D,A,B,C,B,C,B,C,B,D,C,C,B,B,D,B,A,B,B,C,C,C,B,A,B,B,A,B,B,Moderate
1613,B,D,C,B,A,A,C,B,A,A,B,B,B,B,A,A,C,B,B,B,C,C,B,B,C,B,C,D,C,A,D,B,A,A,A,Moderate
1614,A,B,A,B,A,B,C,A,A,C,B,A,A,A,A,A,A,A,B,A,D,B,A,B,C,D,A,C,D,C,B,C,A,A,D,Low
1615,A,A,A,C,B,C,C,D,A,B,C,D,A,B,C,B,B,B,D,D,A,B,B,A,C,A,A,D,B,B,C,A,A,A,C,Moderate
1616,A,B,A,D,B,D,B,D,A,A,B,B,A,A,C,B,B,D,D,C,C,B,B,C,D,A,A,B,C,B,C,C,A,B,C,Moderate
1617,B,B,C,D,B,D,B,C,B,A,B,B,B,D,B,D,B,A,B,A,C,B,B,D,B,B,B,C,B,B,A,D,C,B,C,Moderate
1618,A,B,D,B,A,A,B,A,A,B,D,C,C,C,B,A,C,C,B,A,B,B,A,B,B,A,B,C,A,C,C,B,D,B,B,Moderate
1619,B,B,B,A,A,C,D,A,C,B,A,B,A,C,B,C,A,B,B,C,C,C,C,B,C,B,A,B,C,B,C,B,B,C,B,Moderate
1620,D,A,A,C,C,A,D,B,B,C,A,B,A,B,B,B,D,C,C,C,A,C,B,B,D,C,C,C,B,B,C,C,D,B,C,High
1621,D,A,A,A,B,C,A,C,B,B,B,B,D,A,B,D,B,B,A,C,B,A,C,A,C,B,D,B,D,A,A,B,B,C,A,Moderate
1622,A,A,C,A,B,D,C,D,B,D,B,C,A,B,B,B,B,B,D,A,B,A,A,B,A,C,C,A,B,A,A,B,B,C,B,Moderate
